Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Target_Next_Close,MA_7,MA_30,Daily_Return,Volatility_7d,Lag_1,Lag_2
2021-11-26,58960.29,59183.48,53569.77,53569.77,53569.77,41810748221,BTC-USD,54815.08,57058.70285714285,61260.902,-0.06468669925349213,1976.2752845335071,57274.68,56280.43
2021-11-27,53736.43,55329.26,53668.36,54815.08,54815.08,30560857714,BTC-USD,57248.46,56361.25714285714,61067.333333333336,0.02324650637850434,1736.9104123485065,53569.77,57274.68
2021-11-28,54813.02,57393.84,53576.73,57248.46,57248.46,28116886357,BTC-USD,57806.57,56149.53999999999,60901.35,0.044392528479389126,1469.7669659963708,54815.08,53569.77
2021-11-29,57291.91,58872.88,56792.53,57806.57,57806.57,32370840356,BTC-USD,57005.43,56366.294285714284,60765.274666666664,0.009748908529591871,1599.9286974620943,57248.46,54815.08
2021-11-30,57830.11,59113.4,56057.28,57005.43,57005.43,36708594618,BTC-USD,57229.83,56285.77428571428,60621.490333333335,-0.01385897831336469,1542.458631070134,57806.57,57248.46
2021-12-01,56907.96,59041.68,56553.08,57229.83,57229.83,36858195307,BTC-USD,56477.82,56421.40285714286,60495.671,0.003936467104975749,1583.115000873697,57005.43,57806.57
2021-12-02,57217.37,57349.23,55895.13,56477.82,56477.82,32379968686,BTC-USD,53598.25,56307.565714285716,60270.71833333334,-0.013140175324651504,1539.5836765056815,57229.83,57005.43
2021-12-03,56509.16,57482.17,52496.59,53598.25,53598.25,39789134215,BTC-USD,49200.7,56311.63428571429,59958.325,-0.05098585604047745,1531.15739313852,56477.82,57229.83
2021-12-04,53727.88,53904.68,42874.62,49200.7,49200.7,61385677469,BTC-USD,49368.85,55509.58,59549.94066666667,-0.08204652204129803,3106.158718857451,53598.25,56477.82
2021-12-05,49201.52,49768.15,47857.5,49368.85,49368.85,37198201161,BTC-USD,50582.63,54383.92142857143,59158.04633333334,0.003417634301950967,3735.069001212036,49200.7,53598.25
2021-12-06,49413.48,50929.52,47281.04,50582.63,50582.63,37707308001,BTC-USD,50700.09,53351.93,58793.218,0.02458594842699391,3628.2385943182885,49368.85,49200.7
2021-12-07,50581.83,51934.78,50175.81,50700.09,50700.09,33676814852,BTC-USD,50504.8,52451.16714285715,58372.32133333334,0.0023221410195555237,3341.3886545802875,50582.63,49368.85
2021-12-08,50667.65,51171.38,48765.99,50504.8,50504.8,28479699446,BTC-USD,47672.12,51490.44857142858,57803.58699999999,-0.003851866929624692,2629.3577791255984,50700.09,50582.63
2021-12-09,50450.08,50797.16,47358.35,47672.12,47672.12,29603577251,BTC-USD,47243.3,50232.491428571426,57160.26333333333,-0.056087342193217316,1830.742111999461,50504.8,50700.09
2021-12-10,47642.14,50015.25,47023.7,47243.3,47243.3,30966005122,BTC-USD,49362.51,49324.64142857143,56568.53233333333,-0.008995194675630147,1411.1043761234944,47672.12,50504.8
2021-12-11,47264.63,49458.21,46942.35,49362.51,49362.51,25775869261,BTC-USD,50098.34,49347.75714285714,56048.950666666664,0.04485736601803847,1410.0606109399698,47243.3,47672.12
2021-12-12,49354.86,50724.87,48725.85,50098.34,50098.34,21939223599,BTC-USD,46737.48,49451.97000000001,55580.363999999994,0.014906656894067893,1438.548634260909,49362.51,47243.3
2021-12-13,50114.74,50205.0,45894.85,46737.48,46737.48,32166727776,BTC-USD,46612.63,48902.66285714286,54989.295666666665,-0.06708525671708865,1652.9987196479365,50098.34,49362.51
2021-12-14,46709.82,48431.4,46424.5,46612.63,46612.63,34638619079,BTC-USD,48896.72,48318.740000000005,54360.822,-0.002671303630405575,1634.0733069135024,46737.48,50098.34
2021-12-15,48379.75,49473.96,46671.96,48896.72,48896.72,36541828520,BTC-USD,47665.43,48089.014285714286,53872.117,0.04900152598126306,1366.6844712889879,46612.63,46737.48
2021-12-16,48900.46,49425.57,47529.88,47665.43,47665.43,27268150947,BTC-USD,46202.14,48088.05857142857,53455.58966666667,-0.025181443663296887,1367.0268878292684,48896.72,46612.63
2021-12-17,47653.73,48004.89,45618.21,46202.14,46202.14,32902725329,BTC-USD,46848.78,47939.32142857143,52983.394,-0.030699188069844396,1522.1031350672347,47665.43,48896.72
2021-12-18,46219.25,47313.83,45598.44,46848.78,46848.78,26098292690,BTC-USD,46707.02,47580.217142857146,52646.94866666667,0.01399588850213429,1423.7223163329102,46202.14,47665.43
2021-12-19,46853.87,48089.66,46502.95,46707.02,46707.02,25154053861,BTC-USD,46880.28,47095.74285714286,52266.530000000006,-0.0030259059040598224,907.4170849308098,46848.78,46202.14
2021-12-20,46707.06,47401.72,45579.81,46880.28,46880.28,30961902129,BTC-USD,48936.61,47116.142857142855,51839.299333333336,0.003709506622344927,899.5918930405774,46707.02,46848.78
2021-12-21,46886.08,49300.92,46698.77,48936.61,48936.61,27055803928,BTC-USD,48628.51,47448.14,51512.83700000001,0.04386343255629033,1091.223636184263,46880.28,46707.02
2021-12-22,48937.1,49544.8,48450.94,48628.51,48628.51,24447979559,BTC-USD,50784.54,47409.82428571429,51257.477666666666,-0.006295899940760075,1035.1511007074153,48936.61,46880.28
2021-12-23,48626.34,51332.34,48065.84,50784.54,50784.54,28223878108,BTC-USD,50822.2,47855.41142857143,51031.32666666667,0.04433674813396493,1651.4015948929082,48628.51,48936.61
2021-12-24,50806.05,51814.03,50514.5,50822.2,50822.2,24367912228,BTC-USD,50429.86,48515.42,50849.38566666667,0.0007415642634549524,1797.3133735385668,50784.54,48628.51
2021-12-25,50854.92,51176.6,50236.71,50429.86,50429.86,19030650914,BTC-USD,50809.52,49027.00285714285,50621.225,-0.007719854709162477,1752.9681810264233,50822.2,50784.54
2021-12-26,50428.69,51196.38,49623.11,50809.52,50809.52,20964372926,BTC-USD,50640.42,49613.07428571429,50529.21666666666,0.007528476184546218,1518.1169000648608,50429.86,50822.2
2021-12-27,50802.61,51956.33,50499.47,50640.42,50640.42,24324345758,BTC-USD,47588.86,50150.23714285714,50390.06133333334,-0.0033281164632139593,948.2914984808957,50809.52,50429.86
2021-12-28,50679.86,50679.86,47414.21,47588.86,47588.86,33430376883,BTC-USD,46444.71,49957.701428571425,50068.07466666667,-0.06025937383615687,1305.361547215283,50640.42,50809.52
2021-12-29,47623.87,48119.74,46201.5,46444.71,46444.71,30049226299,BTC-USD,47178.13,49645.729999999996,49689.346,-0.02404239143362541,1831.0692837521592,47588.86,50640.42
2021-12-30,46490.61,47879.96,46060.31,47178.13,47178.13,26686491018,BTC-USD,46306.45,49130.52857142857,49361.76933333334,0.01579124942323884,1960.0604706355994,46444.71,47588.86
2021-12-31,47169.37,48472.53,45819.95,46306.45,46306.45,36974172400,BTC-USD,47686.81,48485.42142857143,48997.65666666666,-0.018476357583481984,2051.4851232822107,47178.13,46444.71
2022-01-01,46311.75,47827.31,46288.48,47686.81,47686.81,24582667004,BTC-USD,47345.22,48093.55714285715,48704.623,0.02980923823786963,1872.3239923130473,46306.45,47178.13
2022-01-02,47680.93,47881.41,46856.94,47345.22,47345.22,27951569547,BTC-USD,46458.12,47598.65714285714,48496.18866666666,-0.007163196699464636,1443.5289490889063,47686.81,46306.45
2022-01-03,47343.54,47510.73,45835.96,46458.12,46458.12,33071628362,BTC-USD,45897.57,47001.18571428571,48404.76933333334,-0.018736843972844586,584.8580882822251,47345.22,47686.81
2022-01-04,46458.85,47406.55,45752.46,45897.57,45897.57,42494677905,BTC-USD,43569.0,46759.572857142855,48289.05999999999,-0.012065705629069834,647.601095086864,46458.12,47345.22
2022-01-05,45899.36,46929.05,42798.22,43569.0,43569.0,36851084859,BTC-USD,43160.93,46348.75714285714,48055.272333333334,-0.05073405846976209,1379.34481731643,45897.57,46458.12
2022-01-06,43565.51,43748.72,42645.54,43160.93,43160.93,30208048289,BTC-USD,41557.9,45774.87142857142,47803.967,-0.009366063026463811,1759.9489393866393,43569.0,45897.57
2022-01-07,43153.57,43153.57,41077.45,41557.9,41557.9,84196607520,BTC-USD,41733.94,45096.50714285714,47505.737,-0.037140765965886224,2340.3542160089773,43160.93,43569.0
2022-01-08,41561.46,42228.94,40672.28,41733.94,41733.94,28066355845,BTC-USD,41911.6,44246.09714285714,47307.797666666665,0.004236017700605776,2323.73104654798,41557.9,43160.93
2022-01-09,41734.73,42663.95,41338.16,41911.6,41911.6,21294384372,BTC-USD,41821.26,43469.86571428571,47130.07433333333,0.004256966871567736,2001.0798614570672,41733.94,41557.9
2022-01-10,41910.23,42199.48,39796.57,41821.26,41821.26,32104232331,BTC-USD,42735.86,42807.45714285714,46878.69933333333,-0.002155489172448566,1567.5174102247076,41911.6,41733.94
2022-01-11,41819.51,43001.16,41407.75,42735.86,42735.86,26327648900,BTC-USD,43949.1,42355.78428571428,46633.28333333333,0.02186925979752874,792.7730948989429,41821.26,41911.6
2022-01-12,42742.18,44135.37,42528.99,43949.1,43949.1,33499938689,BTC-USD,42591.57,42410.08428571429,46540.33733333334,0.028389273083541555,896.0150897142587,42735.86,41821.26
2022-01-13,43946.74,44278.42,42447.04,42591.57,42591.57,47691135082,BTC-USD,43099.7,42328.74714285715,46406.302,-0.03088868714035098,840.6263446725611,43949.1,42735.86
2022-01-14,42598.87,43346.69,41982.62,43099.7,43099.7,23577403399,BTC-USD,43177.4,42549.00428571428,46213.068,0.011930295126476809,806.276052351586,42591.57,43949.1
2022-01-15,43101.9,43724.67,42669.04,43177.4,43177.4,18371348298,BTC-USD,43113.88,42755.212857142855,46063.467,0.0018027967712073156,745.3616566188352,43099.7,42591.57
2022-01-16,43172.04,43436.81,42691.02,43113.88,43113.88,17902097845,BTC-USD,42250.55,42926.967142857146,45960.525,-0.0014711399945342984,651.1332069228104,43177.4,43099.7
2022-01-17,43118.12,43179.39,41680.32,42250.55,42250.55,21690904261,BTC-USD,42375.63,42988.294285714284,45807.25066666667,-0.02002440977244435,540.4429441322633,43113.88,43177.4
2022-01-18,42250.07,42534.4,41392.21,42375.63,42375.63,22417209227,BTC-USD,41744.33,42936.83285714285,45662.871,0.0029604348345759757,583.8903954147421,42250.55,43113.88
2022-01-19,42374.04,42478.3,41242.91,41744.33,41744.33,23091543258,BTC-USD,40680.42,42621.86571428571,45491.67266666667,-0.014897713615113162,539.8327134977308,42375.63,42250.55
2022-01-20,41744.03,43413.02,40672.82,40680.42,40680.42,20382033940,BTC-USD,36457.32,42348.84428571429,45216.46633333333,-0.025486335509517177,912.4166518440496,41744.33,42375.63
2022-01-21,40699.61,41060.53,35791.43,36457.32,36457.32,43011992031,BTC-USD,35030.25,41399.932857142856,44810.76,-0.10381161256447202,2339.4539494628825,40680.42,41744.33
2022-01-22,36471.59,36688.81,34349.25,35030.25,35030.25,39714385405,BTC-USD,36276.8,40236.05428571429,44285.617,-0.03914357939640101,3182.489739270521,36457.32,40680.42
2022-01-23,35047.36,36433.31,34784.97,36276.8,36276.8,26017975951,BTC-USD,36654.33,39259.32857142857,43800.770333333334,0.03558495871425427,3201.1796641729516,35030.25,36457.32
2022-01-24,36275.73,37247.52,33184.06,36654.33,36654.33,41856658597,BTC-USD,36954.0,38459.868571428575,43341.585999999996,0.010406926741057587,3023.517965744714,36276.8,35030.25
2022-01-25,36654.8,37444.57,35779.43,36954.0,36954.0,26428189594,BTC-USD,36852.12,37685.35,42879.73533333334,0.008175568889132512,2502.840546312671,36654.33,36276.8
2022-01-26,36950.52,38825.41,36374.91,36852.12,36852.12,31324598034,BTC-USD,37138.23,36986.462857142855,42420.12533333334,-0.0027569410618606405,1750.4816349099813,36954.0,36654.33
2022-01-27,36841.88,37148.32,35629.28,37138.23,37138.23,25041426629,BTC-USD,37784.33,36480.43571428572,42071.771,0.007763732452841232,703.6080031015181,36852.12,36954.0
2022-01-28,37128.45,37952.88,36211.11,37784.33,37784.33,22238830523,BTC-USD,38138.18,36670.008571428574,41783.09166666667,0.017397167285570614,858.140065013227,37138.23,36852.12
2022-01-29,37780.71,38576.26,37406.47,38138.18,38138.18,17194183075,BTC-USD,37917.6,37113.99857142857,41481.76,0.00936499337159069,646.1753577120365,37784.33,37138.23
2022-01-30,38151.92,38266.34,37437.71,37917.6,37917.6,14643548444,BTC-USD,38483.13,37348.39857142857,41202.13166666667,-0.005783705462609978,586.7318873054071,38138.18,37784.33
2022-01-31,37920.28,38647.26,36733.57,38483.13,38483.13,20734730465,BTC-USD,38743.27,37609.65571428571,40895.342333333334,0.014914709791759018,631.614731695891,37917.6,38138.18
2022-02-01,38481.77,39115.13,38113.66,38743.27,38743.27,20288500328,BTC-USD,36952.98,37865.26571428571,40608.61066666667,0.006759845158125222,682.0880495668878,38483.13,37917.6
2022-02-02,38743.71,38834.62,36832.73,36952.98,36952.98,19155189416,BTC-USD,37154.6,37879.67428571428,40291.772666666664,-0.046209057727961356,657.7502542469771,38743.27,38483.13
2022-02-03,36944.8,37154.6,36375.54,37154.6,37154.6,18591534769,BTC-USD,41500.88,37882.01285714285,40000.34033333333,0.005456122889141657,654.6967733670315,36952.98,38743.27
2022-02-04,37149.27,41527.79,37093.63,41500.88,41500.88,29412210792,BTC-USD,41441.16,38412.94857142858,39931.403000000006,0.11697824764632103,1510.252490947917,37154.6,36952.98
2022-02-05,41501.48,41847.16,41038.1,41441.16,41441.16,19652846215,BTC-USD,42412.43,38884.80285714286,39874.07733333333,-0.0014390056307238552,1880.6566644899922,41500.88,37154.6
2022-02-06,41441.12,42500.79,41244.91,42412.43,42412.43,16142097334,BTC-USD,43840.29,39526.92142857143,39902.56166666667,0.023437326561322136,2230.234479895441,41441.16,41500.88
2022-02-07,42406.78,44401.86,41748.16,43840.29,43840.29,28641855926,BTC-USD,44118.45,40292.229999999996,39972.77333333333,0.03366607383731601,2685.127012265951,42412.43,41441.16
2022-02-08,43854.65,45293.87,42807.84,44118.45,44118.45,33079398868,BTC-USD,44338.8,41060.11285714286,40046.335,0.006344848540007275,2926.107091419841,43840.29,42412.43
2022-02-09,44096.7,44727.8,43232.97,44338.8,44338.8,23245887300,BTC-USD,43565.11,42115.229999999996,40130.253,0.0049945090999345965,2498.698329170697,44118.45,43840.29
2022-02-10,44347.8,45661.17,43402.81,43565.11,43565.11,32142048537,BTC-USD,42407.94,43031.01714285714,40157.89466666667,-0.017449502467364986,1230.487669012159,44338.8,44118.45
2022-02-11,43571.13,43810.83,42114.54,42407.94,42407.94,26954925781,BTC-USD,42244.47,43160.59714285714,40106.522666666664,-0.026561851903966205,1081.2005701029684,43565.11,44338.8
2022-02-12,42412.3,42992.55,41852.57,42244.47,42244.47,18152390304,BTC-USD,42197.52,43275.35571428571,40094.952666666664,-0.0038547026806772244,894.8562437969701,42407.94,43565.11
2022-02-13,42236.57,42693.05,41950.94,42197.52,42197.52,14741589015,BTC-USD,42586.92,43244.654285714285,40064.88,-0.0011113880704386458,932.2997709047713,42244.47,42407.94
2022-02-14,42157.4,42775.78,41681.96,42586.92,42586.92,20827783012,BTC-USD,44575.2,43065.601428571434,40045.19733333334,0.009228030462453685,919.1037467635489,42197.52,42244.47
2022-02-15,42586.46,44667.22,42491.04,44575.2,44575.2,22721659051,BTC-USD,43961.86,43130.851428571434,40093.908,0.046687574494703954,1017.2761816806667,42586.92,42197.52
2022-02-16,44578.28,44578.28,43456.69,43961.86,43961.86,19792547657,BTC-USD,40538.01,43077.00285714286,40150.95166666666,-0.013759669053644119,950.4597828547592,44575.2,42586.92
2022-02-17,43937.07,44132.97,40249.37,40538.01,40538.01,26246662813,BTC-USD,40030.98,42644.56,40089.69766666667,-0.07788228250579021,1311.4515600282327,43961.86,44575.2
2022-02-18,40552.13,40929.15,39637.62,40030.98,40030.98,23310007704,BTC-USD,40122.16,42304.99428571429,40032.585999999996,-0.012507520719443277,1647.5794587603473,40538.01,43961.86
2022-02-19,40026.02,40418.88,39713.06,40122.16,40122.16,13736557863,BTC-USD,38431.38,42001.80714285715,40013.977333333336,0.0022777358935504033,1844.1237152165957,40030.98,40538.01
2022-02-20,40118.1,40119.89,38112.81,38431.38,38431.38,18340576452,BTC-USD,37075.28,41463.787142857145,40079.77933333333,-0.042140801990720456,2276.2594125503883,40122.16,40030.98
2022-02-21,38423.21,39394.44,36950.48,37075.28,37075.28,29280402798,BTC-USD,38286.03,40676.409999999996,40147.947,-0.03528626866898865,2730.8719502447807,38431.38,40122.16
2022-02-22,37068.77,38359.86,36488.93,38286.03,38286.03,25493150450,BTC-USD,37296.57,39777.95714285714,40214.92133333333,0.03265653017320447,2221.4409729026893,37075.28,38431.38
2022-02-23,38285.28,39122.39,37201.82,37296.57,37296.57,21849073843,BTC-USD,38332.61,38825.77285714285,40236.329333333335,-0.025843891361940652,1409.1637362602035,38286.03,37075.28
2022-02-24,37278.57,38968.84,34459.22,38332.61,38332.61,46383802093,BTC-USD,39214.22,38510.71571428572,40282.283,0.02777842573727285,1192.4122022867073,37296.57,38286.03
2022-02-25,38333.75,39630.32,38111.34,39214.22,39214.22,26545599159,BTC-USD,39105.15,38394.03571428572,40361.01966666666,0.02299895571942523,1050.356795393307,38332.61,37296.57
2022-02-26,39213.08,40005.35,38702.54,39105.15,39105.15,17467554129,BTC-USD,37709.79,38248.74857142857,40426.583666666666,-0.0027813889961345595,815.5783110864377,39214.22,38332.61
2022-02-27,39098.7,39778.94,37268.98,37709.79,37709.79,23450127612,BTC-USD,43193.23,38145.66428571429,40424.099,-0.03568225668486125,834.0409065081212,39105.15,39214.22
2022-02-28,37706.0,43760.46,37518.21,43193.23,43193.23,35690014104,BTC-USD,44354.64,39019.65714285714,40592.600666666665,0.1454115761450807,1964.6415246784386,37709.79,39105.15
2022-03-01,43194.5,44793.6,42952.59,44354.64,44354.64,32479047645,BTC-USD,43924.12,39886.601428571434,40807.16866666667,0.0268887045493007,2763.4997274738384,43193.23,37709.79
2022-03-02,44357.62,45077.58,43432.85,43924.12,43924.12,29183112630,BTC-USD,42451.79,40833.39428571429,40988.535,-0.00970631257518939,2861.816464991356,44354.64,43193.23
2022-03-03,43925.2,44021.58,41914.75,42451.79,42451.79,24967782593,BTC-USD,39137.61,41421.84857142857,41112.15233333334,-0.033519851962885094,2679.5924564346265,43924.12,44354.64
2022-03-04,42458.14,42479.61,38805.85,39137.61,39137.61,28516271427,BTC-USD,39400.59,41410.904285714285,41184.973333333335,-0.07806926398156588,2690.247135350637,42451.79,43924.12
2022-03-05,39148.45,39566.34,38777.04,39400.59,39400.59,16975917450,BTC-USD,38419.98,41453.11,41259.839666666674,0.006719367891907524,2650.0619282261578,39137.61,42451.79
2022-03-06,39404.2,39640.18,38211.65,38419.98,38419.98,19745229902,BTC-USD,38062.04,41554.565714285716,41157.143000000004,-0.024888205988793377,2491.731308460508,39400.59,39137.61
2022-03-07,38429.3,39430.23,37260.2,38062.04,38062.04,28546143503,BTC-USD,38737.27,40821.53857142857,41044.50566666667,-0.009316506671789071,2677.173981393067,38419.98,39400.59
2022-03-08,38059.9,39304.44,37957.39,38737.27,38737.27,25776583476,BTC-USD,41982.93,40019.057142857135,40922.00033333334,0.017740247238455797,2249.3368589707,38062.04,38419.98
2022-03-09,38742.82,42465.67,38706.09,41982.93,41982.93,32284121034,BTC-USD,39437.46,39741.74428571428,40860.08833333334,0.08378649295626683,1752.4298163014278,38737.27,38062.04
2022-03-10,41974.07,42004.73,38832.94,39437.46,39437.46,31078064711,BTC-USD,38794.97,39311.125714285714,40704.05533333333,-0.06063107077090624,1282.983257943081,41982.93,38737.27
2022-03-11,39439.97,40081.68,38347.43,38794.97,38794.97,26364890465,BTC-USD,38904.01,39262.177142857145,40519.261000000006,-0.01629136359187422,1297.1644409213554,39437.46,41982.93
2022-03-12,38794.46,39308.6,38772.54,38904.01,38904.01,14616450657,BTC-USD,37849.66,39191.23714285715,40363.890999999996,0.0028106736517645725,1301.9032042068811,38794.97,39437.46
2022-03-13,38884.73,39209.35,37728.14,37849.66,37849.66,17300745310,BTC-USD,39666.75,39109.76285714285,40211.94833333334,-0.027101319375560484,1374.0594937353121,38904.01,38794.97
2022-03-14,37846.32,39742.5,37680.73,39666.75,39666.75,24322159070,BTC-USD,39338.79,39339.00714285715,40126.024333333335,0.048008093071377544,1302.1058487532725,37849.66,38904.01
2022-03-15,39664.25,39794.63,38310.21,39338.79,39338.79,23934000868,BTC-USD,41143.93,39424.938571428575,40030.73333333333,-0.008267881790164244,1275.3496797145315,39666.75,37849.66
2022-03-16,39335.57,41465.45,39022.35,41143.93,41143.93,39616916192,BTC-USD,40951.38,39305.08142857143,39982.63366666667,0.04588702397811417,1005.8290173854709,39338.79,39666.75
2022-03-17,41140.84,41287.54,40662.87,40951.38,40951.38,22009601093,BTC-USD,41801.16,39521.35571428571,39861.83966666667,-0.004679912686999077,1185.7139204415676,41143.93,39338.79
2022-03-18,40944.84,42195.75,40302.4,41801.16,41801.16,34421564942,BTC-USD,42190.65,39950.811428571425,39789.816333333336,0.0207509490522666,1403.2314437449872,40951.38,41143.93
2022-03-19,41794.65,42316.55,41602.67,42190.65,42190.65,19664853187,BTC-USD,41247.82,40420.33142857143,39844.90433333334,0.009317684006855176,1537.979805388004,41801.16,40951.38
2022-03-20,42191.41,42241.16,41004.76,41247.82,41247.82,20127946682,BTC-USD,41078.0,40905.782857142854,39885.46566666667,-0.02234689439484816,1050.3202215154188,42190.65,41801.16
2022-03-21,41246.13,41454.41,40668.04,41078.0,41078.0,24615543271,BTC-USD,42358.81,41107.39,39917.327000000005,-0.004117066065552066,897.1225900253154,41247.82,42190.65
2022-03-22,41074.11,43124.71,40948.28,42358.81,42358.81,32004652376,BTC-USD,42892.96,41538.82142857143,40048.24133333333,0.031179950338380502,572.1521013810036,41078.0,41247.82
2022-03-23,42364.38,42893.51,41877.51,42892.96,42892.96,25242943069,BTC-USD,43960.93,41788.68285714286,40242.164,0.012610127621621059,730.8539592542163,42358.81,41078.0
2022-03-24,42886.65,44131.86,42726.16,43960.93,43960.93,31042992291,BTC-USD,44348.73,42218.618571428575,40431.327333333335,0.024898491500703113,994.0283031423481,42892.96,42358.81
2022-03-25,43964.55,44999.49,43706.29,44348.73,44348.73,30574413034,BTC-USD,44500.83,42582.55714285715,40666.399333333335,0.008821469427512163,1249.2996476390003,43960.93,42892.96
2022-03-26,44349.86,44736.0,44166.27,44500.83,44500.83,16950455995,BTC-USD,46820.49,42912.58285714286,40872.006666666675,0.003429635978301926,1421.7511736555527,44348.73,43960.93
2022-03-27,44505.36,46827.55,44437.29,46820.49,46820.49,28160889722,BTC-USD,47128.0,43708.67857142857,41125.549000000006,0.05212621876940271,1834.4927800933892,44500.83,44348.73
2022-03-28,46821.85,48086.84,46690.2,47128.0,47128.0,36362175703,BTC-USD,47465.73,44572.96428571428,41392.977333333336,0.006567850955852883,1813.5849982642342,46820.49,44500.83
2022-03-29,47100.44,48022.29,47100.44,47465.73,47465.73,31397059069,BTC-USD,47062.66,45302.52428571428,41718.17533333333,0.007166228144627418,1801.5897145379956,47128.0,46820.49
2022-03-30,47456.9,47655.15,46746.21,47062.66,47062.66,29333883962,BTC-USD,45538.68,45898.19571428571,41847.15633333333,-0.008491810828570423,1542.8685149840562,47465.73,47128.0
2022-03-31,47062.15,47512.03,45390.54,45538.68,45538.68,33327427106,BTC-USD,46281.64,46123.58857142857,41886.62433333333,-0.032381935062744116,1310.426078793265,47062.66,47465.73
2022-04-01,45554.16,46616.24,44403.14,46281.64,46281.64,38162644287,BTC-USD,45868.95,46399.71857142857,41965.208333333336,0.016314921732470067,1052.3324819251895,45538.68,47062.66
2022-04-02,46285.5,47028.28,45782.51,45868.95,45868.95,29336594194,BTC-USD,46453.57,46595.16428571428,42079.113666666664,-0.00891692688504564,713.3215957961169,46281.64,45538.68
2022-04-03,45859.13,47313.48,45634.11,46453.57,46453.57,25414397610,BTC-USD,46622.68,46542.74714285714,42322.97900000001,0.012745441088143572,707.4614901587859,45868.95,46281.64
2022-04-04,46445.27,46791.09,45235.82,46622.68,46622.68,32499785455,BTC-USD,45555.99,46470.55857142857,42563.71533333333,0.0036404091224850887,662.1178880794806,46453.57,45868.95
2022-04-05,46624.51,47106.14,45544.81,45555.99,45555.99,29640604055,BTC-USD,43206.74,46197.73857142858,42801.58233333333,-0.022879208145048735,570.8845211729159,46622.68,46453.57
2022-04-06,45544.36,45544.36,43193.95,43206.74,43206.74,39393395788,BTC-USD,43503.85,45646.892857142855,42973.07233333333,-0.05156841065247397,1156.8218812149455,45555.99,46622.68
2022-04-07,43207.5,43860.7,42899.91,43503.85,43503.85,26101973106,BTC-USD,42287.66,45356.20285714285,43131.958333333336,0.006876473439097808,1415.3232329015932,43206.74,45555.99
2022-04-08,43505.14,43903.02,42183.29,42287.66,42287.66,27215995394,BTC-USD,42782.14,44785.63428571428,43142.116,-0.02795591654531715,1746.4020642153882,43503.85,43206.74
2022-04-09,42282.08,42786.82,42183.25,42782.14,42782.14,16050772496,BTC-USD,42207.67,44344.66142857143,43253.60533333333,0.01169324573646291,1815.6145887958019,42287.66,43503.85
2022-04-10,42781.09,43376.38,42021.21,42207.67,42207.67,17654475582,BTC-USD,39521.9,43738.10428571428,43367.362,-0.01342779954438933,1699.1465524675698,42782.14,42287.66
2022-04-11,42201.04,42424.59,39373.06,39521.9,39521.9,33949912166,BTC-USD,40127.18,42723.70714285714,43387.958333333336,-0.0636322734706748,1806.2477046788601,42207.67,42782.14
2022-04-12,39533.71,40617.59,39388.33,40127.18,40127.18,30991500854,BTC-USD,41166.73,41948.16285714286,43463.87566666666,0.015315053173050819,1532.1569257610774,39521.9,42207.67
2022-04-13,40123.57,41430.05,39712.75,41166.73,41166.73,27691105228,BTC-USD,39935.52,41656.73285714286,43513.87500000001,0.025906380662683137,1444.3643262894677,40127.18,39521.9
2022-04-14,41160.22,41451.48,39695.75,39935.52,39935.52,24342001973,BTC-USD,40553.46,41146.97142857143,43533.765999999996,-0.029907889210535,1306.959882327976,41166.73,40127.18
2022-04-15,39939.4,40617.72,39866.83,40553.46,40553.46,21756855753,BTC-USD,40424.48,40899.22857142857,43514.083666666666,0.015473443190423097,1215.8888751367924,39935.52,41166.73
2022-04-16,40552.32,40633.68,40078.43,40424.48,40424.48,16833150693,BTC-USD,39716.95,40562.42,43496.520333333334,-0.0031804931071232057,890.3431175491398,40553.46,39935.52
2022-04-17,40417.78,40570.73,39620.89,39716.95,39716.95,19087633042,BTC-USD,40826.21,40206.602857142854,43427.04666666667,-0.017502513328557456,559.463476041339,40424.48,40553.46
2022-04-18,39721.2,40986.32,38696.19,40826.21,40826.21,33705182072,BTC-USD,41502.75,40392.93285714286,43381.56533333333,0.027929133531149786,508.2747309519358,39716.95,40424.48
2022-04-19,40828.18,41672.96,40618.63,41502.75,41502.75,25303206547,BTC-USD,41374.38,40589.442857142865,43390.062999999995,0.016571217362571833,637.8107688995742,40826.21,39716.95
2022-04-20,41501.75,42126.3,40961.1,41374.38,41374.38,27819532341,BTC-USD,40527.36,40619.107142857145,43399.94233333333,-0.0030930480510328318,672.9935048653379,41502.75,40826.21
2022-04-21,41371.52,42893.58,40063.83,40527.36,40527.36,35372786395,BTC-USD,39740.32,40703.65571428571,43338.894,-0.020472089249434,606.7136165954744,41374.38,41502.75
2022-04-22,40525.86,40777.76,39315.42,39740.32,39740.32,28011716745,BTC-USD,39486.73,40587.49285714286,43233.806,-0.019419967153054163,709.4139313012287,40527.36,41374.38
2022-04-23,39738.72,39935.86,39352.2,39486.73,39486.73,16138021249,BTC-USD,39469.29,40453.52857142857,43084.666,-0.006381176598477256,824.5291002231136,39740.32,40527.36
2022-04-24,39478.38,39845.93,39233.54,39469.29,39469.29,17964398167,BTC-USD,40458.31,40418.148571428566,42922.018000000004,-0.00044166736521367156,865.6890112783398,39486.73,39740.32
2022-04-25,39472.61,40491.75,38338.38,40458.31,40458.31,35445730570,BTC-USD,38117.46,40365.59142857143,42787.26733333333,0.025057962785750565,847.7684258774536,39469.29,39486.73
